#================  DISTANCE B/W 2 ATOMS  =================
#LOG: INPUT Structure File: "dna_dummy.psf" | Frame File(s): [ "dna_gbis_pcf.dcd" "dna_gbis_pcf1.dcd" ]
#LOG: ATOM1 SELECTION: "resid 1 and name C5'"
#LOG: ATOM2 SELECTION: "resid 16 and name C3'"
#--------------------------
#LOG: Total Frames: 66803
#LOG: START Frame Index: 0 | END Frame Index: 66802 | Frames for Calculation: 66803
#--------------------------
#Frame 	 DIST
0 	 15.773853176262017
1 	 15.700872233028127
2 	 15.90497170215779
3 	 16.046912227887603
4 	 16.021450359085264
5 	 15.778184639643861
6 	 15.62395839538959
7 	 15.783865601858558
8 	 15.732405133232437
9 	 15.490931442083468
10 	 15.720382281422706
11 	 15.654237421307117
12 	 15.672681854573652
13 	 16.058700006946168
14 	 16.533606665963468
15 	 16.281471163437686
16 	 16.122248157227265
17 	 16.122819550709536
18 	 16.59570650395118
19 	 16.656525391597793
20 	 16.4937833710651
21 	 16.524026032314765
22 	 16.76957097677263
23 	 16.693098976860437
24 	 16.976838215717596
25 	 17.06564468723052
26 	 16.969341398402726
27 	 16.76120342899402
28 	 16.838196816127084
29 	 17.182110723529362
30 	 16.85465417930975
31 	 16.589686375236834
32 	 16.402840472041675
33 	 16.134283397369604
34 	 16.266092116407155
35 	 16.208289002402818
36 	 15.98213654469053
37 	 16.24203400185742
38 	 16.294817750233666
39 	 16.47437398262097
40 	 16.325259341430527
41 	 16.344492475060086
42 	 16.566267366019126
43 	 16.193466725749747
44 	 16.30606356405665
45 	 16.26161326201028
46 	 16.252220532071334
47 	 16.188533389578943
48 	 16.06107411704283
49 	 15.914367588620102
50 	 15.68931456416769
51 	 15.83065279416374
52 	 15.957617640707777
53 	 15.975845016527797
54 	 16.10460317689943
55 	 16.112711742833003
56 	 16.19409608603445
57 	 15.804614005748808
58 	 15.39691124052197
59 	 15.773813567807643
60 	 15.810889744201038
61 	 15.780886691202149
62 	 16.13340419819702
63 	 16.471564254487717
64 	 16.586751334543553
65 	 16.94693369597783
66 	 16.958086319289176
67 	 16.785777227020972
68 	 17.012779965344617
69 	 17.101888571315925
70 	 17.000551568493755
71 	 17.530843659825106
72 	 17.28911563110917
73 	 17.356259064342343
74 	 17.655701323921665
75 	 17.656740220976786
76 	 17.202647223400763
77 	 17.44227382881476
78 	 17.407299385088606
79 	 17.156770202753904
80 	 17.25237984091969
81 	 17.213241529649128
82 	 17.05256678269019
83 	 16.811865343831975
84 	 16.538358757265147
85 	 16.422154312340375
86 	 16.388082140741886
87 	 16.051543684233213
88 	 15.683153102470882
89 	 15.577467267064518
90 	 15.662951203260162
91 	 15.905653414241437
92 	 15.786417364861205
93 	 15.535144622499107
94 	 15.353622546086603
95 	 15.838163781578917
96 	 16.28149065175747
97 	 16.72961931253893
98 	 16.891239632101342
99 	 17.170275634717438
100 	 17.355073545604647
101 	 17.826690109162055
102 	 18.110718232129532
103 	 18.33812388099331
104 	 18.133935834908023
105 	 17.854919734675995
106 	 17.77965925121887
107 	 17.55538257817437
108 	 17.351152224357183
109 	 17.216447504460866
110 	 16.90116438431145
111 	 16.667409889477927
112 	 16.56904842609538
113 	 16.089098910351666
114 	 16.116242865280352
115 	 16.050874973863326
116 	 16.029971040869533
117 	 16.0232487775524
118 	 16.005300806873425
119 	 15.559878746270957
120 	 16.28080270542889
121 	 16.518745852348147
122 	 15.944743236195988
123 	 16.1326188467019
124 	 16.190364620200192
125 	 16.397593800820157
126 	 16.195485345951774
127 	 16.130440367921675
128 	 16.009511658770723
129 	 15.9148560269266
130 	 16.182594741518702
131 	 16.402109671024537
132 	 16.598591818502502
133 	 16.82570057712397
134 	 16.97207303281917
135 	 16.62338791660375
136 	 16.233066922501052
137 	 16.259562674918556
138 	 16.15669649962558
139 	 15.995596629539337
140 	 16.075684314793968
141 	 15.873349202684173
142 	 15.718126663388752
143 	 15.852901765348312
144 	 15.644518847845633
145 	 15.230933618176783
146 	 15.248985145732318
147 	 15.389305428192008
148 	 15.267608267489
149 	 15.454355071559542
150 	 15.669795054273592
151 	 15.582957346562578
152 	 15.665830703042035
153 	 15.809137634954384
154 	 15.967789075503482
155 	 16.387803700169254
156 	 16.83883284674694
157 	 16.62919760946734
158 	 16.812487634141394
159 	 16.859591709077637
160 	 16.842083781908133
161 	 16.779696742914503
162 	 16.51339709363741
163 	 16.337845031509058
164 	 16.034232850517974
165 	 15.925978709965053
166 	 15.632568546843496
167 	 15.686333111733907
168 	 15.653444638973125
169 	 15.869689897709696
170 	 16.27963632772219
171 	 16.916137045647588
172 	 17.00482431530259
173 	 16.777520793184184
174 	 17.022676190895083
175 	 16.8447876760701
176 	 16.63846739334735
177 	 16.71007515929185
178 	 15.848646994596097
179 	 15.870099254620161
180 	 15.857692354693304
181 	 15.8513157225709
182 	 15.620314141390912
183 	 15.841692081560446
184 	 15.70346418721411
185 	 15.45161382635147
186 	 15.621603037690056
187 	 15.813044541937956
188 	 15.806377379864658
189 	 16.10492883867813
190 	 16.066270954866884
191 	 16.25667949775822
192 	 16.865458090841717
193 	 16.858891051377107
194 	 16.47228054063129
195 	 16.497011010912832
196 	 16.309069785005864
197 	 16.194480863878802
198 	 16.569688065940426
199 	 16.599354235277346
200 	 16.818230930386825
201 	 16.890765472573356
202 	 16.678858400518305
203 	 16.679500029769574
204 	 16.74427695541582
205 	 17.067570534256497
206 	 17.20477821912856
207 	 17.204998657943648
208 	 16.90452328485769
209 	 16.84439239783464
210 	 17.02358521700528
211 	 17.245800596213453
212 	 17.087359534640427
213 	 16.728255435377587
214 	 16.835303823660542
215 	 16.71227528409674
216 	 16.753941449807026
217 	 16.34981358638204
218 	 16.261207103073193
219 	 16.25754272349397
220 	 16.1174105788313
221 	 16.295029952557655
222 	 16.52773015723786
223 	 16.245340207108452
224 	 16.077355374936655
225 	 15.94733592548181
226 	 15.84933948213002
227 	 15.917969962203008
228 	 16.177211179303164
229 	 16.42618990188221
230 	 16.463012055851454
231 	 16.268568674855064
232 	 16.22357741508014
233 	 16.183151861318265
234 	 16.4480407177265
235 	 16.660619597348703
236 	 16.245074181100193
237 	 16.05956525615926
238 	 15.848367155332213
239 	 15.840699712770116
240 	 15.546238919425123
241 	 15.712787077238536
242 	 15.755110668250245
243 	 15.931956937001855
244 	 16.20036733197447
245 	 16.733432746595682
246 	 17.406532373553798
247 	 17.329468136268563
248 	 17.38765148476056
249 	 17.48179676316699
250 	 17.264515882399678
251 	 17.25253927364521
252 	 16.96617181174616
253 	 16.570230221830723
254 	 16.93655615663814
255 	 16.86237148412723
256 	 16.803359379774108
257 	 17.00291253279523
258 	 16.943783721739358
259 	 16.994122651138927
260 	 16.951219063824205
261 	 17.062467256089327
262 	 17.564233195275346
263 	 17.655902211397645
264 	 17.28837776960473
265 	 17.26905934308843
266 	 17.405823545563496
267 	 17.468101508942215
268 	 17.71623132455187
269 	 17.65007285401617
270 	 17.65103342045497
271 	 17.347773459769233
272 	 17.023370882503137
273 	 16.64879038855388
274 	 16.52484539198706
275 	 16.57939282823751
276 	 16.359959359287178
277 	 16.450995932390494
278 	 16.479387057275787
279 	 16.589337237301315
280 	 16.73398060756096
281 	 16.78714106031253
282 	 16.72231526875708
283 	 16.619124323163902
284 	 16.522513061146064
285 	 16.705032185353932
286 	 16.51947503304652
287 	 16.57862037400422
288 	 17.042437999921983
289 	 16.97396476882723
290 	 16.86583694547179
291 	 16.957565587064494
292 	 17.073314304651237
293 	 16.885753848860098
294 	 16.984312262791864
295 	 17.059869603228424
296 	 17.007231166836846
297 	 16.823050887917432
298 	 16.748145172396928
299 	 16.46009295576924
300 	 16.136664703647853
301 	 16.18792878619913
302 	 16.0775768541045
303 	 16.264334867820843
304 	 16.23071004950204
305 	 15.983957338792237
306 	 15.681923104572428
307 	 15.273789869917094
308 	 15.0181816647949
309 	 15.43085185860975
310 	 15.742391575245847
311 	 15.773787119216607
312 	 15.425641202914484
313 	 15.488529381464485
314 	 15.79199133094284
315 	 16.302771633335063
316 	 16.312382130406704
317 	 16.434834208381144
